179,179__Inj_B_Dil_Set_3_Maf_G11.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
180,180__Inj_B_Dil_Set_3_Maf_G12.fsa,97,97,148,148,**,**,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
181,181__Inj_B_Dil_Set_3_Maf_H01.fsa,97,97,148,148,**,**,69,69,159,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
182,182__Inj_B_Dil_Set_3_Maf_H02.fsa,97,97,148,148,**,**,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
183,183__Inj_B_Dil_Set_3_Maf_H03.fsa,97,97,148,148,**,**,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,,**,**
184,184__Inj_B_Dil_Set_3_Maf_H04.fsa,100,100,148,148,**,**,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,
185,185__Inj_B_Dil_Set_3_Maf_H05.fsa,97,100,148,148,**,**,69,69,159,159,250,250,100,103,176,176,353,353,108,108,171,171,261,
186,186__Inj_B_Dil_Set_3_Maf_H06.fsa,97,97,148,148,**,**,69,69,163,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
187,187__Inj_B_Dil_Set_3_Maf_H07.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
188,188__Inj_B_Dil_Set_3_Maf_H08.fsa,97,97,148,148,**,**,69,69,159,159,250,250,100,100,176,176,352,353,108,108,171,171,261,261
189,189__Inj_B_Dil_Set_3_Maf_H09.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
190,190__Inj_B_Dil_Set_3_Maf_H10.fsa,97,97,148,148,268,268,69,69,159,163,250,250,103,103,176,176,352,352,108,108,171,171,261,261
191,191__Inj_B_Dil_Set_3_Maf_H11.fsa,97,97,148,148,**,**,69,69,159,159,250,250,100,100,176,176,353,353,108,108,171,171,261,261
192,192__Inj_B_Dil_Set_3_Maf_H12.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
193,193__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,352,108,108,171,171,261,261
194,194__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,353,353,108,108,171,171,261,261
195,195__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
196,196__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,**,**,250,250,**,**,176,176,352,353,108,108,171,171,261,
197,197__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
198,198__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
199,199__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
200,200__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
201,201__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
202,202__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
203,203__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,353,353,108,108,171,171,261,261
204,204__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
205,205__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
206,206__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
207,207__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
208,208__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
209,209__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
210,210__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
211,211__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,353,353,108,108,171,171,261,261
212,212__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
213,213__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
214,214__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
215,215__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
216,216__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
217,217__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
218,218__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,**,**,176,176,352,352,108,108,171,171,261,261
219,219__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
220,220__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,103,103,176,176,353,353,108,108,171,171,261,261
221,221__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
222,222__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
223,223__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,,167,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
224,224__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
225,225__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
226,226__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,353,108,108,171,171,261,261
227,227__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,103,103,176,176,352,353,108,108,171,171,261,261
228,228__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
229,229__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
230,230__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
231,231__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
232,232__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
233,233__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,352,108,108,171,171,261,261
234,234__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
235,235__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
236,236__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,353,353,108,108,171,171,261,261
237,237__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
238,238__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
239,239__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,,**,**,69,69,**,**,**,**,**,**,**,**,**,**,108,,**,**,**,**
240,240__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
241,241__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
242,242__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,**,**,69,69,163,167,250,250,100,100,176,176,352,352,108,108,171,171,261,
243,243__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,353,353,108,108,171,171,261,261
244,244__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
245,245__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
246,246__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
247,247__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
248,248__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,103,176,176,353,353,108,108,171,171,261,261
249,249__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,352,108,108,171,171,261,261
250,250__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
251,251__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,353,353,108,108,171,171,261,261
252,252__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
253,253__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
254,254__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
255,255__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
256,256__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
257,257__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
258,258__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
259,259__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
260,260__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
261,261__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,**,**,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
262,262__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,353,353,108,108,171,171,261,261
263,263__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,103,103,176,176,352,353,108,108,171,171,261,261
264,264__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
265,265__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,100,176,176,353,353,108,108,171,171,261,261
266,266__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,353,353,108,108,171,171,261,261
267,267__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
268,268__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,353,353,108,108,171,171,261,261
269,269__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,**,**,250,250,100,103,176,176,352,353,108,108,171,171,261,261
270,270__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,353,353,108,108,171,171,261,261
271,271__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
272,272__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
273,273__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,103,176,176,353,353,108,108,171,171,261,261
274,274__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,353,108,108,171,171,261,261
275,275__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
276,276__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,**,**,69,69,159,159,250,250,100,100,176,,352,,108,108,171,171,261,
277,277__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,353,108,108,171,171,261,261
278,278__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
279,279__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,353,108,108,171,171,261,261
280,280__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
281,281__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
282,282__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
283,283__Inj_B_Dil_Set_4_Maf_N.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
284,284__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,167,250,250,103,103,176,176,352,353,108,108,171,171,261,261
285,285__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
286,286__Inj_B_Dil_Set_4_Maf_N.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
287,287__Inj_B_Dil_Set_4_Maf_N.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
288,288__Inj_B_Dil_Set_4_Maf_N.fsa,100,100,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
289,289__Inj_B_Set_5_Maf_A01.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
290,290__Inj_B_Set_5_Maf_A02.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
291,291__Inj_B_Set_5_Maf_A03.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
292,292__Inj_B_Set_5_Maf_A04.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
293,293__Inj_B_Set_5_Maf_A05.fsa,97,97,148,148,**,**,69,69,159,167,250,250,103,103,176,176,352,352,108,108,171,171,261,261
294,294__Inj_B_Set_5_Maf_A06.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
295,295__Inj_B_Set_5_Maf_A07.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
296,296__Inj_B_Set_5_Maf_A08.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,103,176,176,352,353,108,108,171,171,261,261
297,297__Inj_B_Set_5_Maf_A09.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
298,298__Inj_B_Set_5_Maf_A10.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
299,299__Inj_B_Set_5_Maf_A11.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
300,300__Inj_B_Set_5_Maf_A12.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
301,301__Inj_B_Set_5_Maf_B01.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
302,302__Inj_B_Set_5_Maf_B02.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,353,108,108,171,171,261,261
303,303__Inj_B_Set_5_Maf_B03.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
304,304__Inj_B_Set_5_Maf_B04.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
305,305__Inj_B_Set_5_Maf_B05.fsa,97,97,148,148,268,268,69,69,159,159,250,250,103,103,176,176,352,353,108,108,171,171,261,261
306,306__Inj_B_Set_5_Maf_B06.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
307,307__Inj_B_Set_5_Maf_B07.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
308,308__Inj_B_Set_5_Maf_B08.fsa,**,**,148,148,**,**,69,69,**,**,250,250,100,103,**,**,**,**,108,108,171,,**,**
309,309__Inj_B_Set_5_Maf_B09.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
310,310__Inj_B_Set_5_Maf_B10.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
311,311__Inj_B_Set_5_Maf_B11.fsa,97,100,148,148,268,268,69,69,159,163,250,250,103,103,176,176,352,352,108,108,171,171,261,261
312,312__Inj_B_Set_5_Maf_B12.fsa,**,**,148,148,**,**,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
313,313__Inj_B_Set_5_Maf_C01.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
314,314__Inj_B_Set_5_Maf_C02.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
315,315__Inj_B_Set_5_Maf_C03.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
316,316__Inj_B_Set_5_Maf_C04.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
317,317__Inj_B_Set_5_Maf_C05.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
318,318__Inj_B_Set_5_Maf_C06.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
319,319__Inj_B_Set_5_Maf_C07.fsa,97,97,148,148,268,,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
320,320__Inj_B_Set_5_Maf_C08.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
321,321__Inj_B_Set_5_Maf_C09.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
322,322__Inj_B_Set_5_Maf_C10.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
323,323__Inj_B_Set_5_Maf_C11.fsa,97,100,148,148,268,268,69,69,**,**,**,**,100,103,176,176,352,353,108,108,171,171,261,261
324,324__Inj_B_Set_5_Maf_C12.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
325,325__Inj_B_Set_5_Maf_D01.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
326,326__Inj_B_Set_5_Maf_D02.fsa,97,97,148,148,268,268,69,69,163,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
327,327__Inj_B_Set_5_Maf_D03.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,353,108,108,171,171,261,261
328,328__Inj_B_Set_5_Maf_D04.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
329,329_SHOEMAKER_SET5_MAF_INJ_B_D05_A12.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
330,330__Inj_B_Set_5_Maf_D06.fsa,97,100,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,353,108,108,171,171,261,261
331,331__Inj_B_Set_5_Maf_D07.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
332,332__Inj_B_Set_5_Maf_D08.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
333,333__Inj_B_Set_5_Maf_D09.fsa,97,97,148,148,**,**,69,69,159,167,250,250,100,100,176,176,**,**,108,108,171,171,261,261
334,334__Inj_B_Set_5_Maf_D10.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
335,335__Inj_B_Set_5_Maf_D11.fsa,97,100,148,148,**,**,69,69,159,163,250,250,100,100,176,,352,353,108,108,**,**,261,
336,336__Inj_B_Set_5_Maf_D12.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
337,337__Inj_B_Set_5_Maf_E01.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
338,338__Inj_B_Set_5_Maf_E02.fsa,97,100,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
339,339__Inj_B_Set_5_Maf_E03.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
340,340__Inj_B_Set_5_Maf_E04.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
341,341__Inj_B_Set_5_Maf_E05.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
342,342__Inj_B_Set_5_Maf_E06.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
343,343__Inj_B_Set_5_Maf_E07.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
344,344__Inj_B_Set_5_Maf_E08.fsa,97,100,148,148,268,268,69,69,167,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
345,345__Inj_B_Set_5_Maf_E09.fsa,97,97,148,148,268,268,69,69,159,159,250,250,100,100,176,176,352,352,108,108,171,171,261,261
346,346__Inj_B_Set_5_Maf_E10.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
347,347__Inj_B_Set_5_Maf_E11.fsa,97,100,148,148,**,**,69,69,159,167,250,250,100,100,176,176,352,,108,108,171,171,261,261
348,348__Inj_B_Set_5_Maf_E12.fsa,97,100,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
349,349_SHOEMAKER_SET5_MAF_INJ_B_F01_A01.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
350,350__Inj_B_Set_5_Maf_F02.fsa,97,100,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
351,351__Inj_B_Set_5_Maf_F03.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
352,352__Inj_B_Set_5_Maf_F04.fsa,97,97,148,148,268,268,69,69,163,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
353,353__Inj_B_Set_5_Maf_F05.fsa,97,97,148,148,268,268,69,69,167,167,250,250,100,100,176,176,352,352,108,108,171,171,261,261
354,354__Inj_B_Set_5_Maf_F06.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
355,355__Inj_B_Set_5_Maf_F07.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,103,176,176,352,352,108,108,171,171,261,261
356,356__Inj_B_Set_5_Maf_F08.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,352,108,108,171,171,261,261
357,357__Inj_B_Set_5_Maf_F09.fsa,97,100,148,148,268,268,69,69,163,163,250,250,100,100,176,176,352,352,108,108,171,171,261,261
358,358__Inj_B_Set_5_Maf_F10.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,100,176,176,352,353,108,108,171,171,261,261
359,359__Inj_B_Set_5_Maf_F11.fsa,97,97,148,148,268,268,69,69,159,167,250,250,100,103,176,176,352,353,108,108,171,171,261,261
360,360__Inj_B_Set_5_Maf_F12.fsa,97,97,148,148,268,268,69,69,159,163,250,250,100,100,176,176,352,353,108,108,171,171,261,261
361,361__Inj_B_Set_5_Maf_G01.fsa,97,97,148,148,268,268,69,69,163,167,250,250,103,103,176,176,352,352,108,108,171,171,261,261
362,362__Inj_B_Set_5_Maf_G02.fsa,97,97,148,148,268,268,69,69,167,167,250,250,103,103,176,176,352,353,108,108,171,171,261,261
