176,176__Inj_H_Dil_Set_3_Maf_G08.fsa,64,64,165,165,264,270,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,254,257
177,177__Inj_H_Dil_Set_3_Maf_G09.fsa,64,64,163,165,264,270,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,169,169,254,256
178,178__Inj_H_Dil_Set_3_Maf_G10.fsa,64,64,163,163,261,264,104,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,254
179,179__Inj_H_Dil_Set_3_Maf_G11.fsa,64,64,163,163,258,270,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,257
180,180__Inj_H_Dil_Set_3_Maf_G12.fsa,64,64,163,163,261,270,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,169,254,256
181,181__Inj_H_Dil_Set_3_Maf_H01.fsa,**,**,**,**,**,**,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,254,256
182,182__Inj_H_Dil_Set_3_Maf_H02.fsa,64,64,163,163,260,264,93,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
183,183__Inj_H_Dil_Set_3_Maf_H03.fsa,64,64,165,165,**,**,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
184,184__Inj_H_Dil_Set_3_Maf_H04.fsa,64,64,165,165,264,264,104,104,151,151,253,253,109,109,151,157,258,258,64,64,,167,169,256,257
185,185__Inj_H_Dil_Set_3_Maf_H05.fsa,64,64,163,163,264,270,93,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,257,257
186,186__Inj_H_Dil_Set_3_Maf_H06.fsa,64,64,163,165,260,261,104,104,145,148,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
187,187__Inj_H_Dil_Set_3_Maf_H07.fsa,64,64,163,165,261,264,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,171,257,257
188,188__Inj_H_Dil_Set_3_Maf_H08.fsa,64,64,163,163,264,270,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,254,254
189,189__Inj_H_Dil_Set_3_Maf_H09.fsa,64,64,163,163,258,264,104,104,145,148,253,253,109,109,151,154,258,258,64,64,,167,169,256,256
190,190__Inj_H_Dil_Set_3_Maf_H10.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
191,191__Inj_H_Dil_Set_3_Maf_H11.fsa,64,64,163,163,264,264,101,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
192,192__Inj_H_Dil_Set_3_Maf_H12.fsa,64,64,163,163,260,260,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,167,254,256
193,193__Inj_H_Set_4_Maf_A01.fsa,64,64,163,163,261,270,104,104,**,**,**,**,109,109,151,151,258,258,64,64,,167,167,254,257
194,194__Inj_H_Set_4_Maf_A02.fsa,64,64,163,163,260,260,104,104,148,151,253,253,109,109,151,151,258,258,64,64,,169,169,256,257
195,195__Inj_H_Set_4_Maf_A03.fsa,64,64,163,163,261,261,**,**,145,148,**,**,109,109,154,157,258,258,64,64,,167,167,257,257
196,197__Inj_H_Set_4_Maf_A05.fsa,64,64,163,163,258,270,93,104,145,151,253,253,109,109,154,157,258,258,64,64,,167,167,254,257
197,198__Inj_H_Set_4_Maf_A06.fsa,64,64,163,165,258,261,104,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,169,254,256
198,199__Inj_H_Set_4_Maf_A07.fsa,64,64,163,163,264,264,93,104,**,**,**,**,109,109,154,157,258,258,64,64,,167,169,256,256
199,200__Inj_H_Set_4_Maf_A08.fsa,64,64,163,163,260,261,**,**,**,**,**,**,109,109,154,154,258,258,60,64,,167,167,257,257
200,201__Inj_H_Set_4_Maf_A09.fsa,64,64,163,165,264,264,**,**,148,148,**,**,109,109,151,154,258,258,64,64,,167,169,256,257
201,202__Inj_H_Set_4_Maf_A10.fsa,64,64,163,163,261,264,101,104,**,**,**,**,109,109,154,154,258,258,64,64,,167,169,**,**
202,203__Inj_H_Set_4_Maf_A11.fsa,64,64,163,163,261,270,104,104,**,**,**,**,109,109,154,154,258,258,64,64,,**,**,**,**
203,204__Inj_H_Set_4_Maf_A12.fsa,64,64,163,163,261,261,104,104,145,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,257
204,205__Inj_H_Set_4_Maf_B01.fsa,64,64,163,163,264,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,254,256
205,206__Inj_H_Set_4_Maf_B02.fsa,64,64,163,163,264,270,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,167,257,257
206,207__Inj_H_Set_4_Maf_B03.fsa,64,64,163,163,260,261,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,257,257
207,208__Inj_H_Set_4_Maf_B04.fsa,64,64,163,163,261,264,104,104,148,151,253,253,109,109,151,157,258,258,64,64,,167,169,254,256
208,209__Inj_H_Set_4_Maf_B05.fsa,64,64,163,165,261,264,93,104,148,151,253,253,109,116,157,157,258,258,64,64,,167,169,254,256
209,210__Inj_H_Set_4_Maf_B06.fsa,64,64,163,163,264,270,93,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,169,254,257
210,211__Inj_H_Set_4_Maf_B07.fsa,64,64,163,163,258,264,101,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
211,212__Inj_H_Set_4_Maf_B08.fsa,64,64,163,163,264,270,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,169,256,257
212,213__Inj_H_Set_4_Maf_B09.fsa,64,64,163,163,260,264,104,104,145,151,253,253,109,109,151,151,258,258,64,64,,167,167,256,256
213,214__Inj_H_Set_4_Maf_B10.fsa,64,64,163,163,261,270,104,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,169,254,257
214,215__Inj_H_Set_4_Maf_B11.fsa,64,64,163,165,261,270,104,104,148,151,253,253,109,109,151,151,258,258,64,64,,167,171,256,257
215,216__Inj_H_Set_4_Maf_B12.fsa,64,64,163,163,260,264,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,169,257,257
216,217__Inj_H_Set_4_Maf_C01.fsa,64,64,163,165,261,264,93,93,145,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
217,218__Inj_H_Set_4_Maf_C02.fsa,64,64,163,165,261,264,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
218,219__Inj_H_Set_4_Maf_C03.fsa,64,64,163,163,260,261,93,93,145,145,253,253,109,109,151,157,258,258,64,64,,167,167,257,257
219,220__Inj_H_Set_4_Maf_C04.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,169,256,256
220,221__Inj_H_Set_4_Maf_C05.fsa,64,64,165,165,**,**,104,104,148,151,253,253,109,116,151,151,258,258,64,,,169,169,254,256
221,222__Inj_H_Set_4_Maf_C06.fsa,64,64,163,163,260,264,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,169,256,256
222,223__Inj_H_Set_4_Maf_C07.fsa,64,64,163,163,264,264,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
223,224__Inj_H_Set_4_Maf_C08.fsa,64,64,163,165,264,270,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
224,225__Inj_H_Set_4_Maf_C09.fsa,64,64,163,165,260,264,104,104,145,151,253,253,109,109,151,157,258,258,64,64,,167,167,254,257
225,226__Inj_H_Set_4_Maf_C10.fsa,64,64,163,163,264,264,104,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,167,256,256
226,227__Inj_H_Set_4_Maf_C11.fsa,64,64,163,163,261,264,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
227,228__Inj_H_Set_4_Maf_C12.fsa,64,64,163,163,261,261,104,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,169,257,257
228,229__Inj_H_Set_4_Maf_D01.fsa,64,64,163,165,261,264,93,104,148,148,253,253,109,109,151,154,258,258,64,64,,169,169,254,256
229,230__Inj_H_Set_4_Maf_D02.fsa,64,64,163,165,258,264,104,104,145,151,253,253,109,109,151,154,258,258,64,64,,167,167,257,257
230,231__Inj_H_Set_4_Maf_D03.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,**,**,**,**
231,232__Inj_H_Set_4_Maf_D04.fsa,64,64,163,165,264,264,104,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,167,254,256
232,233__Inj_H_Set_4_Maf_D05.fsa,64,64,163,163,260,261,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,169,256,256
233,234__Inj_H_Set_4_Maf_D06.fsa,64,64,163,165,264,264,93,93,148,148,253,253,109,109,154,157,258,258,64,64,,167,167,256,257
234,235__Inj_H_Set_4_Maf_D07.fsa,64,64,163,163,261,270,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,254,256
235,236__Inj_H_Set_4_Maf_D08.fsa,64,64,163,163,264,264,93,104,145,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,257
236,237__Inj_H_Set_4_Maf_D09.fsa,64,64,163,165,258,264,93,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,256
237,238__Inj_H_Set_4_Maf_D10.fsa,64,64,163,163,258,264,93,93,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
238,239__Inj_H_Set_4_Maf_D11.fsa,64,64,163,165,264,264,93,101,145,151,253,253,109,109,154,157,258,258,64,64,,167,167,256,256
239,240__Inj_H_Set_4_Maf_D12.fsa,64,64,163,165,258,264,104,104,145,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,256
240,241__Inj_H_Set_4_Maf_E01.fsa,64,64,163,163,261,264,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,**,**
241,242__Inj_H_Set_4_Maf_E02.fsa,64,64,**,**,**,**,104,104,148,151,253,253,109,116,151,154,**,**,64,64,,167,167,256,257
242,243__Inj_H_Set_4_Maf_E03.fsa,64,64,163,165,258,264,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,**,**
243,244__Inj_H_Set_4_Maf_E04.fsa,64,64,163,163,261,270,104,104,151,151,253,253,109,109,154,157,258,258,64,64,,169,169,256,257
244,245__Inj_H_Set_4_Maf_E05.fsa,64,64,163,163,264,264,93,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,256,257
245,246__Inj_H_Set_4_Maf_E06.fsa,64,64,163,165,260,264,104,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
246,247__Inj_H_Set_4_Maf_E07.fsa,64,64,163,163,261,264,93,104,145,148,253,253,109,109,151,154,258,258,64,64,,167,169,256,257
247,248__Inj_H_Set_4_Maf_E08.fsa,64,64,163,163,264,270,93,104,148,148,253,253,109,116,151,157,258,258,64,64,,167,167,254,256
248,249__Inj_H_Set_4_Maf_E09.fsa,64,64,163,165,264,264,101,104,145,148,253,253,109,109,151,157,258,258,64,64,,167,167,256,257
249,250__Inj_H_Set_4_Maf_E10.fsa,64,64,163,163,260,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,256,256
250,251__Inj_H_Set_4_Maf_E11.fsa,64,64,163,163,260,264,104,104,145,151,253,253,109,109,151,157,258,258,64,64,,167,169,256,257
251,252__Inj_H_Set_4_Maf_E12.fsa,64,64,163,163,264,270,104,104,145,151,253,253,109,109,151,154,258,258,64,64,,167,169,257,257
252,253__Inj_H_Set_4_Maf_F01.fsa,64,64,163,163,261,261,104,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,169,257,257
253,254__Inj_H_Set_4_Maf_F02.fsa,64,64,163,165,264,264,104,104,151,151,253,253,109,109,157,157,258,258,64,64,,167,169,254,257
254,255__Inj_H_Set_4_Maf_F03.fsa,64,64,163,163,264,264,93,104,148,148,253,253,109,109,154,157,258,258,64,64,,167,171,256,256
255,256__Inj_H_Set_4_Maf_F04.fsa,64,64,163,163,258,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,169,256,256
256,257__Inj_H_Set_4_Maf_F05.fsa,64,64,163,165,260,270,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
257,258__Inj_H_Set_4_Maf_F06.fsa,64,64,163,165,260,264,101,104,148,148,253,253,109,109,151,154,258,258,64,64,,169,171,257,257
258,259__Inj_H_Set_4_Maf_F07.fsa,64,64,163,163,264,264,93,101,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,256
259,260__Inj_H_Set_4_Maf_F08.fsa,64,64,163,163,270,270,104,104,145,151,253,253,**,**,**,**,**,**,64,64,,167,167,256,256
260,261__Inj_H_Set_4_Maf_F09.fsa,64,64,163,165,258,270,104,104,148,148,253,253,109,109,151,154,258,258,**,**,,**,**,256,256
261,262__Inj_H_Set_4_Maf_F10.fsa,64,64,163,165,264,264,93,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,257,257
262,263__Inj_H_Set_4_Maf_F11.fsa,64,64,163,163,260,270,93,101,148,148,253,253,109,109,151,154,258,258,64,64,,167,169,256,257
263,264__Inj_H_Set_4_Maf_F12.fsa,64,64,163,163,**,**,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,257,257
264,265__Inj_H_Set_4_Maf_G01.fsa,64,64,163,163,260,264,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,256
265,266__Inj_H_Set_4_Maf_G02.fsa,64,64,163,165,258,261,93,104,145,145,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
266,267__Inj_H_Set_4_Maf_G03.fsa,64,64,163,165,264,270,93,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,257
267,268__Inj_H_Set_4_Maf_G04.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,257,257
268,269__Inj_H_Set_4_Maf_G05.fsa,64,64,163,163,261,264,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
269,270__Inj_H_Set_4_Maf_G06.fsa,64,64,163,165,261,264,93,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,169,254,256
270,271__Inj_H_Set_4_Maf_G07.fsa,64,64,163,163,264,270,104,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,169,254,256
271,272__Inj_H_Set_4_Maf_G08.fsa,64,64,163,163,260,261,104,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,257
272,273__Inj_H_Set_4_Maf_G09.fsa,64,64,163,165,264,264,93,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
273,274__Inj_H_Set_4_Maf_G10.fsa,64,64,163,163,261,264,93,93,148,148,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
274,275__Inj_H_Set_4_Maf_G11.fsa,64,64,163,163,261,264,93,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
275,276__Inj_H_Set_4_Maf_G12.fsa,64,64,163,165,264,264,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
276,277__Inj_H_Set_4_Maf_H01.fsa,64,64,163,163,260,264,**,**,**,**,**,**,109,109,151,154,258,258,64,64,,167,167,256,256
277,278__Inj_H_Set_4_Maf_H02.fsa,64,64,163,163,261,264,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
278,279__Inj_H_Set_4_Maf_H03.fsa,64,64,163,163,264,270,104,104,145,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
279,280__Inj_H_Set_4_Maf_H04.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,169,256,256
280,281__Inj_H_Set_4_Maf_H05.fsa,64,64,163,165,261,264,93,93,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
281,282__Inj_H_Set_4_Maf_H06.fsa,64,64,**,**,261,264,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
282,283__Inj_H_Set_4_Maf_H07.fsa,OL,,**,**,**,**,101,101,**,**,**,**,**,**,**,**,**,**,OL,,,167,167,256,257
283,284__Inj_H_Set_4_Maf_H08.fsa,64,64,163,165,260,264,93,104,148,151,253,253,109,109,151,157,258,258,64,64,,167,167,256,256
284,285__Inj_H_Set_4_Maf_H09.fsa,64,64,163,165,264,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,**,**
285,286__Inj_H_Set_4_Maf_H10.fsa,64,64,163,163,258,261,93,104,151,151,253,253,109,109,151,157,258,258,64,64,,167,169,256,256
286,287__Inj_H_Set_4_Maf_H11.fsa,64,64,163,165,264,270,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
287,288__Inj_H_Set_4_Maf_H12.fsa,64,64,163,165,260,264,93,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,256,256
288,289__Inj_H_Set_5_Maf_A01.fsa,OL,,**,**,**,**,104,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,257
289,290__Inj_H_Set_5_Maf_A02.fsa,**,**,**,**,**,**,104,104,145,151,253,253,109,109,154,154,258,258,**,**,,167,167,254,256
290,291__Inj_H_Set_5_Maf_A03.fsa,64,64,163,163,261,270,104,104,148,148,253,253,109,109,154,157,258,258,64,64,,**,**,254,256
291,292__Inj_H_Set_5_Maf_A04.fsa,64,64,163,163,264,270,101,101,148,148,253,253,109,116,154,157,258,258,64,64,,167,169,256,257
292,293__Inj_H_Set_5_Maf_A05.fsa,64,64,163,165,264,270,104,104,148,148,253,253,109,109,151,157,258,258,64,64,,167,167,256,256
293,294__Inj_H_Set_5_Maf_A06.fsa,64,64,163,165,270,270,104,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,257
294,295__Inj_H_Set_5_Maf_A07.fsa,64,64,163,163,261,264,101,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,257
295,296__Inj_H_Set_5_Maf_A08.fsa,64,64,163,163,264,270,93,104,148,151,253,253,109,109,151,157,258,258,64,64,,167,167,254,256
296,297__Inj_H_Set_5_Maf_A09.fsa,OL,64,**,**,**,**,93,101,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
297,298__Inj_H_Set_5_Maf_A10.fsa,60,60,**,**,**,**,104,104,145,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
298,299__Inj_H_Set_5_Maf_A11.fsa,**,**,**,**,**,**,93,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,171,254,257
299,300__Inj_H_Set_5_Maf_A12.fsa,**,**,**,**,**,**,104,104,148,151,253,253,109,109,151,154,258,258,64,64,64,**,**,**,**
300,301__Inj_H_Set_5_Maf_B01.fsa,OL,,**,**,**,**,104,104,151,151,253,253,109,109,151,157,258,258,64,64,,**,**,**,**
301,302__Inj_H_Set_5_Maf_B02.fsa,64,64,163,165,264,264,104,104,145,148,253,253,109,109,151,157,258,258,64,64,,167,169,**,**
302,303__Inj_H_Set_5_Maf_B03.fsa,64,64,163,163,264,264,104,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
303,304__Inj_H_Set_5_Maf_B04.fsa,64,64,163,163,261,264,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,**,**,256,256
304,305_SHOEMAKER_SET5_MAF_INJ_H_B05_H01.fsa,64,64,163,163,260,264,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,169,169,254,254
305,306__Inj_H_Set_5_Maf_B06.fsa,**,**,165,165,**,**,104,104,148,151,253,253,109,116,151,154,258,258,64,64,,167,167,254,254
306,307__Inj_H_Set_5_Maf_B07.fsa,64,64,163,163,264,270,104,104,148,151,253,253,109,116,154,157,258,258,64,64,,167,167,257,257
307,308__Inj_H_Set_5_Maf_B08.fsa,64,64,**,**,**,**,104,104,145,148,**,**,109,109,151,151,**,**,64,64,,167,167,256,256
308,309__Inj_H_Set_5_Maf_B09.fsa,64,64,**,**,**,**,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,257,257
309,310_SHOEMAKER_SET5_MAF_INJ_H_B10_A02.fsa,64,64,163,165,264,264,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,167,254,256
310,311__Inj_H_Set_5_Maf_B11.fsa,64,64,**,**,**,**,93,93,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
311,312__Inj_H_Set_5_Maf_B12.fsa,**,**,**,**,**,**,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
312,313__Inj_H_Set_5_Maf_C01.fsa,64,64,163,165,260,270,104,104,145,151,253,253,109,109,154,157,258,258,64,64,,**,**,**,**
313,314__Inj_H_Set_5_Maf_C02.fsa,64,64,163,165,260,261,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
314,315__Inj_H_Set_5_Maf_C03.fsa,64,64,163,163,261,261,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
315,316__Inj_H_Set_5_Maf_C04.fsa,64,64,163,165,261,264,104,104,151,151,253,253,109,109,154,157,258,258,64,64,,167,167,257,257
316,317__Inj_H_Set_5_Maf_C05.fsa,64,64,163,165,264,264,104,104,151,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
317,318__Inj_H_Set_5_Maf_C06.fsa,64,64,163,163,264,264,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,169,254,256
318,319__Inj_H_Set_5_Maf_C07.fsa,64,64,163,165,258,270,93,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,257
319,320__Inj_H_Set_5_Maf_C08.fsa,64,64,163,165,261,270,104,104,151,151,253,253,109,109,157,157,258,258,64,64,,169,169,256,256
320,321__Inj_H_Set_5_Maf_C09.fsa,64,64,163,163,261,264,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
321,322__Inj_H_Set_5_Maf_C10.fsa,64,64,163,163,258,264,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
322,323__Inj_H_Set_5_Maf_C11.fsa,64,64,163,163,264,264,93,104,145,151,253,253,109,109,151,154,258,258,64,64,,167,167,254,257
323,324__Inj_H_Set_5_Maf_C12.fsa,OL,64,163,163,**,**,93,104,151,151,253,253,109,116,151,151,258,258,64,64,,167,169,**,**
324,325__Inj_H_Set_5_Maf_D01.fsa,64,64,163,163,264,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,254,256
325,326__Inj_H_Set_5_Maf_D02.fsa,64,64,163,163,261,264,101,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,256
326,327__Inj_H_Set_5_Maf_D03.fsa,64,64,163,163,264,264,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,257
327,328__Inj_H_Set_5_Maf_D04.fsa,64,64,163,163,264,264,104,104,148,148,253,253,109,109,154,157,258,258,64,64,,**,**,**,**
328,329__Inj_H_Set_5_Maf_D05.fsa,64,64,163,163,260,261,**,**,**,**,253,253,109,109,151,154,258,258,64,64,,169,171,256,257
329,330__Inj_H_Set_5_Maf_D06.fsa,64,64,163,165,264,264,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,167,256,256
330,331_SHOEMAKER_SET5_MAF_INJ_H_D07_B02.fsa,64,64,163,163,264,264,93,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,167,256,256
331,332__Inj_H_Set_5_Maf_D08.fsa,64,64,163,163,258,270,93,104,145,148,253,253,109,109,154,154,258,258,64,64,,**,**,**,**
332,333__Inj_H_Set_5_Maf_D09.fsa,64,64,163,165,**,**,93,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,169,256,256
333,334__Inj_H_Set_5_Maf_D10.fsa,64,64,163,165,264,270,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,169,169,**,**
334,335__Inj_H_Set_5_Maf_D11.fsa,**,**,163,163,264,264,104,104,151,151,**,**,**,**,154,154,258,258,OL,64,,167,167,254,257
335,336__Inj_H_Set_5_Maf_D12.fsa,64,64,163,163,260,261,101,104,148,148,253,253,109,109,151,151,258,258,64,64,,**,**,**,**
336,337__Inj_H_Set_5_Maf_E01.fsa,64,64,163,163,260,264,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,254,256
337,338__Inj_H_Set_5_Maf_E02.fsa,64,64,163,163,264,264,104,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,256
338,339__Inj_H_Set_5_Maf_E03.fsa,64,64,163,165,261,264,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,254,254
339,340__Inj_H_Set_5_Maf_E04.fsa,64,64,163,165,264,270,104,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,167,257,257
340,341__Inj_H_Set_5_Maf_E05.fsa,64,64,163,165,264,264,104,104,145,151,253,253,109,109,151,151,258,258,64,64,,167,167,257,257
341,342__Inj_H_Set_5_Maf_E06.fsa,64,64,163,163,264,270,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
342,343__Inj_H_Set_5_Maf_E07.fsa,64,64,163,165,264,264,104,104,148,151,253,253,109,116,154,154,258,258,64,64,,167,167,254,256
343,344__Inj_H_Set_5_Maf_E08.fsa,64,64,163,163,261,264,93,104,148,148,253,253,109,109,151,151,258,258,64,64,,167,167,256,257
344,345__Inj_H_Set_5_Maf_E09.fsa,64,64,163,165,261,261,104,104,148,148,253,253,109,109,154,154,258,258,64,64,,167,169,**,**
345,346__Inj_H_Set_5_Maf_E10.fsa,64,64,163,165,258,264,93,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,256
346,347__Inj_H_Set_5_Maf_E11.fsa,64,64,163,163,261,264,101,104,148,151,253,253,109,109,**,**,258,258,64,64,,167,167,254,257
347,348__Inj_H_Set_5_Maf_E12.fsa,64,64,163,165,**,**,93,104,148,151,253,253,109,109,151,154,258,258,64,64,,167,169,256,256
348,349__Inj_H_Set_5_Maf_F01.fsa,64,64,163,165,264,270,104,104,148,151,253,253,109,116,154,154,258,258,64,64,,167,169,256,257
349,350__Inj_H_Set_5_Maf_F02.fsa,64,64,163,165,264,264,104,104,151,151,253,253,109,109,151,151,258,258,64,64,,167,169,254,256
350,351__Inj_H_Set_5_Maf_F03.fsa,64,64,163,163,264,270,104,104,148,151,253,253,109,109,154,157,258,258,64,64,,**,**,256,256
351,352_SHOEMAKER_SET5_MAF_INJ_H_F04_C02.fsa,64,64,163,165,264,270,104,104,145,148,253,253,109,109,154,154,258,258,64,64,,167,167,254,256
352,353__Inj_H_Set_5_Maf_F05.fsa,64,64,165,165,264,264,104,104,151,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
353,354__Inj_H_Set_5_Maf_F06.fsa,64,64,163,165,260,264,104,104,148,151,253,253,109,109,154,154,258,258,64,64,,167,169,254,256
354,355__Inj_H_Set_5_Maf_F07.fsa,64,64,163,165,261,264,93,104,145,151,253,253,109,109,154,154,258,258,64,64,,169,169,256,256
355,356_SHOEMAKER_SET5_MAF_INJ_H_F08_D02.fsa,64,64,163,163,260,270,104,104,148,148,253,253,109,109,151,154,258,258,64,64,,167,167,256,257
356,357__Inj_H_Set_5_Maf_F09.fsa,64,64,163,165,264,264,93,101,148,148,**,**,109,109,151,154,**,**,64,64,,167,167,256,256
357,358__Inj_H_Set_5_Maf_F10.fsa,64,64,165,165,261,270,101,104,148,151,253,253,109,116,151,151,258,258,64,64,,169,169,256,257
358,359__Inj_H_Set_5_Maf_F11.fsa,64,64,163,163,260,270,101,104,145,151,253,253,109,109,154,154,258,258,64,64,,167,169,256,257
359,360_SHOEMAKER_SET5_MAF_INJ_H_F12_E02.fsa,64,64,163,165,260,261,93,104,148,151,253,253,109,109,154,157,258,258,64,64,,167,167,254,256
