178,178__Inj_J_Dil_Set_3_Maf_G10.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
179,179__Inj_J_Dil_Set_3_Maf_G11.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
180,180__Inj_J_Dil_Set_3_Maf_G12.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
181,181__Inj_J_Dil_Set_3_Maf_H01.fsa,**,**,**,**,**,**,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
182,182__Inj_J_Dil_Set_3_Maf_H02.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
183,183__Inj_J_Dil_Set_3_Maf_H03.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,**,**,**,**,**,**,**,**
184,184__Inj_J_Dil_Set_3_Maf_H04.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
185,185__Inj_J_Dil_Set_3_Maf_H05.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,**,**,79,79,**,**,**,**
186,186__Inj_J_Dil_Set_3_Maf_H06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
187,187__Inj_J_Dil_Set_3_Maf_H07.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
188,188__Inj_J_Dil_Set_3_Maf_H08.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
189,189__Inj_J_Dil_Set_3_Maf_H09.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
190,190__Inj_J_Dil_Set_3_Maf_H10.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,156,247,247
191,191__Inj_J_Dil_Set_3_Maf_H11.fsa,67,67,147,147,245,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
192,192__Inj_J_Dil_Set_3_Maf_H12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
193,193__Inj_J_Set_4_Maf_A01.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
194,194__Inj_J_Set_4_Maf_A02.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
195,195__Inj_J_Set_4_Maf_A03.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,247,247
196,196__Inj_J_Set_4_Maf_A04.fsa,67,67,**,**,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
197,197__Inj_J_Set_4_Maf_A05.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
198,198__Inj_J_Set_4_Maf_A06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
199,199__Inj_J_Set_4_Maf_A07.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,**,**,79,79,150,150,**,**
200,200__Inj_J_Set_4_Maf_A08.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
201,201__Inj_J_Set_4_Maf_A09.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
202,202__Inj_J_Set_4_Maf_A10.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
203,203__Inj_J_Set_4_Maf_A11.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
204,204__Inj_J_Set_4_Maf_A12.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
205,205__Inj_J_Set_4_Maf_B01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
206,206__Inj_J_Set_4_Maf_B02.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
207,207__Inj_J_Set_4_Maf_B03.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
208,208__Inj_J_Set_4_Maf_B04.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
209,209__Inj_J_Set_4_Maf_B05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,247,247
210,210__Inj_J_Set_4_Maf_B06.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
211,211__Inj_J_Set_4_Maf_B07.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
212,212__Inj_J_Set_4_Maf_B08.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,**,**
213,213__Inj_J_Set_4_Maf_B09.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
214,214__Inj_J_Set_4_Maf_B10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
215,215__Inj_J_Set_4_Maf_B11.fsa,67,67,**,**,**,**,75,75,**,**,**,**,71,71,145,145,**,**,**,**,**,**,**,**
216,216__Inj_J_Set_4_Maf_B12.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
217,217__Inj_J_Set_4_Maf_C01.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,**,**,150,150,**,**
218,218__Inj_J_Set_4_Maf_C02.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,**,**
219,219__Inj_J_Set_4_Maf_C03.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
220,220__Inj_J_Set_4_Maf_C04.fsa,67,67,147,147,242,245,75,75,149,149,246,246,71,71,145,145,318,318,79,79,150,150,**,**
221,221__Inj_J_Set_4_Maf_C05.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
222,222__Inj_J_Set_4_Maf_C06.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
223,223__Inj_J_Set_4_Maf_C07.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
224,224__Inj_J_Set_4_Maf_C08.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,156,156,247,247
225,225__Inj_J_Set_4_Maf_C09.fsa,67,67,147,147,242,245,75,75,149,149,**,**,71,71,145,145,**,**,79,79,150,150,**,**
226,226__Inj_J_Set_4_Maf_C10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
227,227__Inj_J_Set_4_Maf_C11.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
228,228__Inj_J_Set_4_Maf_C12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
229,229__Inj_J_Set_4_Maf_D01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
230,230__Inj_J_Set_4_Maf_D02.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
231,231__Inj_J_Set_4_Maf_D03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
232,232__Inj_J_Set_4_Maf_D04.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
233,233__Inj_J_Set_4_Maf_D05.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
234,234__Inj_J_Set_4_Maf_D06.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,OL,247,247
235,235__Inj_J_Set_4_Maf_D07.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
236,236__Inj_J_Set_4_Maf_D08.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
237,237__Inj_J_Set_4_Maf_D09.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
238,238__Inj_J_Set_4_Maf_D10.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,**,**
239,239__Inj_J_Set_4_Maf_D11.fsa,67,67,147,147,242,245,75,75,**,**,**,**,71,71,145,145,**,**,79,79,**,**,**,**
240,240__Inj_J_Set_4_Maf_D12.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,156,156,**,**
241,241__Inj_J_Set_4_Maf_E01.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
242,242__Inj_J_Set_4_Maf_E02.fsa,67,67,147,147,242,242,75,75,**,**,**,**,71,71,145,145,**,**,79,79,**,**,**,**
243,243__Inj_J_Set_4_Maf_E03.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,156,247,247
244,244__Inj_J_Set_4_Maf_E04.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
245,245__Inj_J_Set_4_Maf_E05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
246,246__Inj_J_Set_4_Maf_E06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
247,247__Inj_J_Set_4_Maf_E07.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,**,**,79,79,150,150,**,**
248,248__Inj_J_Set_4_Maf_E08.fsa,67,67,147,147,242,242,75,75,**,**,**,**,71,71,145,145,**,**,79,79,150,150,**,**
249,249__Inj_J_Set_4_Maf_E09.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
250,250__Inj_J_Set_4_Maf_E10.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
251,251__Inj_J_Set_4_Maf_E11.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,247,247
252,252__Inj_J_Set_4_Maf_E12.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
253,253__Inj_J_Set_4_Maf_F01.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
254,254__Inj_J_Set_4_Maf_F02.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,**,**,79,79,156,156,**,**
255,255__Inj_J_Set_4_Maf_F03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,**,**,**,**,**,**
256,256__Inj_J_Set_4_Maf_F04.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
257,257__Inj_J_Set_4_Maf_F05.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,**,**,**,**,**,**
258,258__Inj_J_Set_4_Maf_F06.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
259,259__Inj_J_Set_4_Maf_F07.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
260,260__Inj_J_Set_4_Maf_F08.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
261,261__Inj_J_Set_4_Maf_F09.fsa,67,67,147,147,242,242,75,75,**,**,**,**,71,71,145,145,**,**,79,79,150,150,**,**
262,262__Inj_J_Set_4_Maf_F10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
263,263__Inj_J_Set_4_Maf_F11.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
264,264__Inj_J_Set_4_Maf_F12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
265,265__Inj_J_Set_4_Maf_G01.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
266,266__Inj_J_Set_4_Maf_G02.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
267,267__Inj_J_Set_4_Maf_G03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
268,268__Inj_J_Set_4_Maf_G04.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
269,269__Inj_J_Set_4_Maf_G05.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,247,247
270,270__Inj_J_Set_4_Maf_G06.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
271,271__Inj_J_Set_4_Maf_G07.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,**,**,**,**,150,150,**,**
272,272__Inj_J_Set_4_Maf_G08.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
273,273__Inj_J_Set_4_Maf_G09.fsa,67,67,147,147,**,**,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
274,274__Inj_J_Set_4_Maf_G10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
275,275__Inj_J_Set_4_Maf_G11.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
276,276__Inj_J_Set_4_Maf_G12.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
277,277__Inj_J_Set_4_Maf_H01.fsa,67,67,147,147,245,245,75,75,149,149,246,248,71,71,145,145,**,**,79,79,**,**,**,**
278,278__Inj_J_Set_4_Maf_H02.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,156,**,**
279,279__Inj_J_Set_4_Maf_H03.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
280,280__Inj_J_Set_4_Maf_H04.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
281,281__Inj_J_Set_4_Maf_H05.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
282,282__Inj_J_Set_4_Maf_H06.fsa,67,67,147,147,242,245,75,75,149,149,**,**,71,71,145,145,**,**,**,**,150,156,**,**
283,283__Inj_J_Set_4_Maf_H07.fsa,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**,**
284,284__Inj_J_Set_4_Maf_H08.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
285,285__Inj_J_Set_4_Maf_H09.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,156,**,**
286,286__Inj_J_Set_4_Maf_H10.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
287,287__Inj_J_Set_4_Maf_H11.fsa,67,67,147,147,**,**,75,75,149,149,**,**,71,71,**,**,**,**,**,**,**,**,**,**
288,288__Inj_J_Set_4_Maf_H12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
289,289__Inj_J_Set_5_Maf_A01.fsa,67,67,147,147,242,245,**,**,**,**,**,**,71,71,145,145,318,318,**,**,**,**,**,**
290,290__Inj_J_Set_5_Maf_A02.fsa,67,67,147,147,242,242,**,**,149,149,**,**,71,71,145,145,318,318,79,79,150,150,247,247
291,291__Inj_J_Set_5_Maf_A03.fsa,67,67,147,147,242,245,**,**,**,**,**,**,71,71,145,145,318,318,79,79,150,156,247,247
292,292__Inj_J_Set_5_Maf_A04.fsa,67,67,147,147,242,245,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
293,293__Inj_J_Set_5_Maf_A05.fsa,67,67,147,147,242,242,**,**,149,149,**,**,71,71,145,145,**,**,79,79,**,**,**,**
294,294__Inj_J_Set_5_Maf_A06.fsa,67,67,147,147,242,245,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
295,295__Inj_J_Set_5_Maf_A07.fsa,67,67,147,147,242,245,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
296,296__Inj_J_Set_5_Maf_A08.fsa,67,67,147,147,242,242,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
297,297__Inj_J_Set_5_Maf_A09.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,318,318,79,79,150,156,247,247
298,298__Inj_J_Set_5_Maf_A10.fsa,67,67,147,147,242,242,**,**,**,**,**,**,71,71,145,145,318,318,79,79,150,150,247,247
299,299__Inj_J_Set_5_Maf_A11.fsa,67,67,147,147,242,242,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
300,300__Inj_J_Set_5_Maf_A12.fsa,67,67,147,147,242,242,**,**,**,**,**,**,71,71,145,145,318,318,79,79,**,**,**,**
301,301__Inj_J_Set_5_Maf_B01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
302,302__Inj_J_Set_5_Maf_B02.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,247,247
303,303__Inj_J_Set_5_Maf_B03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
304,304__Inj_J_Set_5_Maf_B04.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,247,247
305,305__Inj_J_Set_5_Maf_B05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
306,306__Inj_J_Set_5_Maf_B06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
307,307__Inj_J_Set_5_Maf_B07.fsa,67,67,147,147,242,242,**,**,149,149,246,248,71,71,145,145,318,318,79,79,**,**,**,**
308,308__Inj_J_Set_5_Maf_B08.fsa,67,67,**,**,**,**,75,75,149,149,**,**,71,71,**,**,**,**,79,79,**,**,**,**
309,309__Inj_J_Set_5_Maf_B09.fsa,67,67,147,147,245,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
310,310__Inj_J_Set_5_Maf_B10.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
311,311__Inj_J_Set_5_Maf_B11.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
312,312__Inj_J_Set_5_Maf_B12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
313,313__Inj_J_Set_5_Maf_C01.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
314,314__Inj_J_Set_5_Maf_C02.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
315,315__Inj_J_Set_5_Maf_C03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
316,316__Inj_J_Set_5_Maf_C04.fsa,**,**,**,**,**,**,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
317,317__Inj_J_Set_5_Maf_C05.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,**,**,79,79,**,**,**,**
318,318__Inj_J_Set_5_Maf_C06.fsa,67,67,147,147,242,242,**,**,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
319,319__Inj_J_Set_5_Maf_C07.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,**,**,**,**
320,320__Inj_J_Set_5_Maf_C08.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,**,**,79,79,150,150,**,**
321,321__Inj_J_Set_5_Maf_C09.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
322,322__Inj_J_Set_5_Maf_C10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
323,323__Inj_J_Set_5_Maf_C11.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
324,324__Inj_J_Set_5_Maf_C12.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
325,325__Inj_J_Set_5_Maf_D01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
326,326__Inj_J_Set_5_Maf_D02.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
327,327__Inj_J_Set_5_Maf_D03.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,318,318,**,**,**,**,**,**
328,328__Inj_J_Set_5_Maf_D04.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
329,329__Inj_J_Set_5_Maf_D05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
330,330__Inj_J_Set_5_Maf_D06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
331,331__Inj_J_Set_5_Maf_D07.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
332,332__Inj_J_Set_5_Maf_D08.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,156,**,**
333,333__Inj_J_Set_5_Maf_D09.fsa,67,67,147,147,242,242,**,**,149,149,**,**,71,71,145,145,**,**,79,,**,**,**,**
334,334__Inj_J_Set_5_Maf_D10.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
335,335__Inj_J_Set_5_Maf_D11.fsa,67,67,147,147,242,242,**,**,**,**,**,**,71,71,145,145,**,**,**,**,**,**,**,**
336,336__Inj_J_Set_5_Maf_D12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
337,337__Inj_J_Set_5_Maf_E01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
338,338__Inj_J_Set_5_Maf_E02.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
339,339__Inj_J_Set_5_Maf_E03.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
340,340__Inj_J_Set_5_Maf_E04.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
341,341__Inj_J_Set_5_Maf_E05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
342,342__Inj_J_Set_5_Maf_E06.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
343,343__Inj_J_Set_5_Maf_E07.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,**,**,**,**
344,344__Inj_J_Set_5_Maf_E08.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,**,**,**,**
345,345__Inj_J_Set_5_Maf_E09.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,**,**,79,79,150,150,**,**
346,346__Inj_J_Set_5_Maf_E10.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,**,**
347,347__Inj_J_Set_5_Maf_E11.fsa,67,67,147,147,242,242,75,75,149,149,**,**,71,71,145,145,**,**,79,79,**,**,**,**
348,348__Inj_J_Set_5_Maf_E12.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,247,247
349,349__Inj_J_Set_5_Maf_F01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,**,**
350,350__Inj_J_Set_5_Maf_F02.fsa,**,**,**,**,**,**,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
351,351__Inj_J_Set_5_Maf_F03.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
352,352__Inj_J_Set_5_Maf_F04.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
353,353__Inj_J_Set_5_Maf_F05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
354,354__Inj_J_Set_5_Maf_F06.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
355,355__Inj_J_Set_5_Maf_F07.fsa,67,67,147,147,242,242,75,75,149,149,246,248,71,71,145,145,318,318,79,79,**,**,**,**
356,356__Inj_J_Set_5_Maf_F08.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
357,357__Inj_J_Set_5_Maf_F09.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,150,247,247
358,358__Inj_J_Set_5_Maf_F10.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
359,359__Inj_J_Set_5_Maf_F11.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
360,360__Inj_J_Set_5_Maf_F12.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
361,361__Inj_J_Set_5_Maf_G01.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,156,247,247
362,362__Inj_J_Set_5_Maf_G02.fsa,67,67,147,147,245,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
363,363__Inj_J_Set_5_Maf_G03.fsa,67,67,147,147,242,245,75,75,149,149,246,248,71,71,145,145,318,318,79,79,150,156,**,**
364,364__Inj_J_Set_5_Maf_G04.fsa,67,67,147,147,242,245,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,**,**
365,365__Inj_J_Set_5_Maf_G05.fsa,67,67,147,147,242,242,75,75,149,149,248,248,71,71,145,145,318,318,79,79,150,150,247,247
